RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30
18615,56,Honolulu,city,HI,HI,"Urban Honolulu, HI",Honolulu County,1828.121153544593,1838.855027562383,1852.4058172072773,1865.168018923287,1864.8320139042003,1861.3022138250928,1859.9998024226045,1867.9435568671222,1871.1900718230766,1875.9751010390794,1883.9032304829589,1885.2239264740856,1887.1753481719168,1883.2527653759223,1884.973940745986,1884.8950729208366,1889.4157700038868,1896.2084868914155,1900.3087922817992,1898.9206603146527,1893.8755839864955,1886.8460435227184,1889.2110654624914,1898.2170744301181,1915.0305053194013,1928.5964836819755,1935.9998787598684,1932.0893397120542,1929.8897715651622,1923.8595583472775,1926.6493060483165,1927.946830031628,1936.7925298514767,1939.0666338274496,1938.3561558150252,1941.1689360751777,1944.9505077333765,1951.052848712754,1947.7144157735643,1956.46669228086,1949.373482651943,1955.5990274823857,1948.8713201623057,1962.4300105786062,1952.9019832489855,1964.25582934305,1962.7525762485457,1976.0769020595856,1987.991207237496,1996.3294282961915,2002.4161978728328,1990.1946030467552,1993.1149496279818,1992.107100574005,1993.9262915040558,2000.8583749312263,2003.879526906929,2014.3909939167766,2011.4795698476012,2017.9606725362746,2017.0066154416934,2002.5496520589647,1984.6369627637002,1971.2453331685035,1979.626560508189,1984.0238525894395,1984.9726883105081,1973.8499793832411,1975.9398428975933,1991.0260940641633,2008.979702412582,2026.5906746227647,2026.3422891683533,2047.2780823108205,2070.7835312233506,2085.5138257439703,2115.404434217407,2121.9222711133702,2170.8473184604445,2168.103893401497,2169.5967464015057,2155.82017205163,2151.541773592973,2200.2970800872936,2220.9307166605763,2241.4377955544073,2243.303611870203,2255.4911901442597,2284.2265031592465,2277.9088723146097,2301.3564403874184,2292.5484643130135,2297.2192837644907,2289.9470163743977,2303.9886820886018,2318.1408326093874,2329.746058621961,2353.8349773990017
25428,57,Knoxville,city,TN,TN,"Knoxville, TN",Knox County,899.3564942387486,909.7413433995542,916.3996339662999,917.8778576368247,919.8176579131032,920.0342459040953,920.188734199866,912.4641681489211,913.2085009019415,917.3555236479909,924.1304275969915,927.3538298645368,933.8116878659204,938.7111492788689,946.2832990244129,950.0102198327485,953.1223624929779,954.0594371270613,957.1421146464637,941.092046023731,939.1199563020531,936.2352667102018,956.1289328943086,963.2920882684452,975.2416325556982,989.0513227962401,995.9019326254032,997.7722511213234,1001.4106395775474,1003.016356212666,1006.6840664446038,1004.3923922943105,1002.2950239903585,1004.7536564051798,1006.3415724446385,1010.833436019108,1014.9943194528881,1022.1678868537152,1036.1109538469598,1043.2747415288627,1054.6506634609361,1062.3264252046554,1069.4116718752387,1059.4169721792584,1059.0147586958353,1057.3524366235667,1072.8717984473335,1073.5371682715268,1084.5140288709692,1089.36018010938,1099.156776436114,1098.777916830235,1098.9006376606405,1102.0808436629572,1109.243121768437,1115.2661076246663,1115.370719432195,1123.1255909362972,1121.9938537259611,1138.4689488679035,1129.706043829734,1135.6617184911076,1127.2891593577622,1137.6093858575582,1147.0386357894267,1160.049233733348,1172.8992978089916,1187.7337151295244,1198.1951006463084,1206.4813630181823,1200.8643449137612,1214.3679411763405,1220.3517833713422,1245.02734089402,1266.9593484793897,1317.9894195017425,1371.9024216838704,1408.5478808178332,1442.5001090726798,1451.2384424776585,1451.509071840314,1449.9638568149417,1454.234208433854,1477.0387947634495,1492.939549162447,1531.6907863737508,1570.5829898956445,1605.8629503081447,1647.1588642759905,1664.8704218143628,1674.737637539831,1674.970383339911,1675.6282862743408,1672.656113146805,1656.413103509685,1666.7997591498063,1675.126102903202,1689.2145877123046
50763,58,Arlington,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1022.0621357400363,1042.1128122243495,1050.5184570766182,1060.3812701170732,1052.5258386085932,1057.5844442105315,1059.8632927687001,1061.2852492212173,1062.2847428487141,1065.700298389394,1069.9355012837211,1080.6322789037756,1083.8399903606146,1094.9474442277246,1097.702940825603,1110.431586874086,1115.6290705342776,1120.977524940932,1119.7645097232955,1117.8988620364426,1108.1892125425488,1107.5228739730135,1118.1334932054654,1130.1845772225313,1141.6826725467693,1146.2516161141857,1150.9452230573165,1161.528957950428,1171.5353236058722,1198.8860356017844,1200.9767576817114,1199.739400431943,1190.2836650757445,1187.8410177248375,1193.0876793367079,1192.2565116104802,1208.8668898701537,1216.4997983551323,1221.5211489113626,1223.3654393836441,1234.4921209228012,1251.8506171071654,1246.8919071079713,1243.316909565327,1242.2296729197321,1238.7733775484714,1242.8502105606165,1249.179809044322,1268.168994194746,1279.7747792402115,1274.6879909344973,1284.5547622739218,1288.3253892125565,1306.7895260264902,1303.2804476514928,1302.5747644479065,1297.9213162432166,1302.7822696679223,1307.4254094149705,1308.2449099389864,1313.4347864995934,1312.9804152257354,1314.0793361017754,1314.7489979161112,1321.9671850541195,1340.7554307630162,1349.7736561430263,1359.1902671155874,1361.0636561542346,1371.681616910162,1379.1598326689564,1378.5231252760454,1385.8727818934722,1405.7804418716378,1444.538829402617,1485.2620418789134,1510.8740005982936,1531.839895983275,1549.1555158954657,1569.705129318298,1581.6424039463204,1602.0965591406202,1605.2818032334221,1621.2222172468582,1616.9013770112144,1636.647590865118,1644.6730381633965,1665.216894005561,1681.2743039920385,1697.9932143761102,1710.043493319682,1707.8632316929572,1669.5104223453181,1653.274255313973,1657.2821808582123,1694.0596341589492,1711.4180276089405,1709.850775292626
44055,59,Baton Rouge,city,LA,LA,"Baton Rouge, LA",East Baton Rouge Parish,1128.5694900747976,1132.1193035133897,1129.3338957385263,1125.9623360324608,1132.8627269197677,1132.8924415855645,1141.764170935838,1125.259874776988,1115.361111128782,1105.4529567360944,1125.6961360929506,1138.8642454599474,1152.4878961352542,1155.3511235336348,1155.3700624216165,1159.6930871782395,1152.116781578392,1156.1752043239555,1162.3814135052692,1175.382594318378,1189.169242205727,1200.0196932261058,1207.7969753345656,1206.5302593820234,1203.5725674426853,1198.635884677035,1193.5388200055515,1189.4659465144196,1191.4664973534277,1192.598394649508,1188.3218240338153,1189.2983480196638,1184.4776466772123,1191.1124487662871,1188.205831789648,1193.5412370902684,1190.6174239349089,1196.6930814153034,1197.7644256583721,1198.265305733932,1192.332986863004,1193.7524048455878,1192.6162556910404,1192.8428953627856,1188.0923556549499,1184.5950793063982,1188.9380808587046,1189.0615215468713,1189.9760700309018,1189.0322101290553,1194.2495725043038,1203.852610666858,1199.5701449284159,1201.6100525427992,1189.3166417812329,1184.3711719060755,1174.3625139870462,1171.2555754645757,1175.6968499045847,1179.473371472385,1186.161922708593,1185.8902481733896,1188.1534679683,1188.0443113676533,1194.2737623387145,1203.0428417544224,1214.27213918691,1211.7089483521006,1208.3272813172305,1202.4833566991394,1211.9627496556957,1213.0196534954598,1220.6770122855035,1229.2242850584466,1237.3328811881156,1251.276753835314,1268.3751924692158,1296.7670947178162,1316.9697520945192,1326.6102323703608,1324.9648944531612,1331.288943984563,1340.972304454621,1356.4074017207022,1363.5773090591008,1371.0206233603963,1380.459443943338,1393.0594111531027,1400.7973574744046,1415.1693526443355,1411.8272545208865,1394.7902993717937,1367.9402117026168,1358.3212888039811,1350.5500428061812,1350.1209297807322,1347.4955779355612,1368.4104135034406
19594,60,New Orleans,city,LA,LA,"New Orleans-Metairie, LA",Orleans Parish,1306.7854959333295,1298.928029323744,1300.2068200688168,1296.777635388505,1309.770112635458,1324.1283843867743,1333.891990466643,1329.4089495072878,1320.0408133213105,1324.5122433774516,1326.238799779937,1334.8822853788715,1337.802426815531,1349.2931873547657,1357.338583390626,1345.3140434040047,1322.3802902669586,1317.4722140645956,1313.9463054317334,1320.67873603342,1302.1557772906688,1296.509214238124,1291.8265397119271,1293.8597747327874,1301.6494029465964,1320.8254086765353,1335.0142181792194,1340.4292410749592,1337.316649289384,1339.9286561278325,1337.9944088871853,1331.7188284027839,1329.789085107817,1326.8489012650004,1336.3400756061505,1339.373268080636,1352.1063039908795,1355.4576933055378,1360.5147410030472,1365.438076101186,1363.242514149091,1363.2525702451003,1360.28620540369,1360.1773114551693,1353.258824310713,1355.755746215536,1363.6080770351875,1377.443079714465,1385.0041986167926,1390.81207946623,1395.1117915581676,1398.8779636809054,1398.6594544890472,1408.0848474117906,1409.3248640666625,1413.1044297275796,1415.001208230422,1422.7328965062136,1426.7773699783534,1428.9648992201812,1434.6866143316552,1436.4606128605897,1433.3798589390244,1429.608923547236,1432.8645317581509,1436.2517579592238,1435.8720111616951,1446.8592166449373,1457.8587711853652,1464.2571876722402,1457.0784356170884,1448.2293687869064,1460.9948267393047,1473.7705791769974,1493.5513066679184,1498.6948574146315,1511.0678022765653,1523.3145278430281,1544.0435158672656,1562.1631321499506,1578.7900795886908,1595.2542828117182,1607.939252595928,1629.092245331177,1639.0749577247364,1662.2210151384775,1673.139776289472,1681.875341393143,1689.858233274514,1688.7389179408788,1689.0832064019978,1687.328161538299,1690.4142149474983,1691.6624377987719,1686.2546820285374,1697.9747832102576,1707.3686316553906,1713.543150238819
7929,61,Wichita,city,KS,KS,"Wichita, KS",Sedgwick County,734.2171384494698,734.2609135853827,735.0089134059048,734.2105437074573,737.0069052853743,738.3536324316669,739.165847753611,737.4948648690266,737.725789326292,739.7374248298013,739.782428423282,740.3993509442372,739.8432608874291,739.4819891558489,737.4283235451331,739.5549568289767,741.330499577913,743.2763850222806,741.6164144504324,743.9088271972665,744.6724370393642,743.051007880902,739.9986379222603,740.6334545566327,745.5853383644488,750.2652547112009,749.3702071932015,750.4041455465313,751.4674774952656,755.4318947372246,750.1464197285211,750.4984067728235,749.9715675426604,753.2497662953394,752.8487184751722,753.3188766478498,756.699706378804,757.9308926944736,763.9830488138388,765.1329588198735,766.4071369607753,760.6875406612531,760.9894708409139,768.7811331345284,769.4712600975184,768.9619421608685,760.5645211099372,763.8985906521496,769.5629158341377,774.8655431784616,778.7807437116771,779.5952931297295,785.1585686956067,789.3158155649522,791.6521751477799,789.1140919882931,789.6286390098235,789.9343247795504,794.296956910552,796.199694965877,797.2885724598495,797.1847523019226,800.4360846360377,807.4738782769949,817.0959633265715,824.6289572180573,828.1168732310673,826.3855011065671,826.1127688453524,823.9722450071957,824.3146072263685,828.9688357349272,836.979744465588,849.3211431325785,857.1683451396667,872.2995258709243,875.1920875688159,885.5873333723159,884.6102905137561,893.0688580660453,896.9127980229637,901.781168636966,904.4249848651748,909.0048630624975,921.4362298506143,927.0670575231039,929.9330463310916,934.1147153641192,948.6084397681716,959.9983999432917,961.2536270531407,964.9942402372346,967.4194006009698,969.2884736958505,969.6151755314968,966.2719417341917,978.4587832733517,986.7564043022677
24115,62,Cleveland,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,836.5349023480488,843.9104059340099,857.4711571828005,922.9029982274159,947.965309002012,963.6322653057443,900.4414285724039,888.9848271374518,879.0130429859181,874.3491968209595,885.6542218274329,903.2386992060849,906.281504118855,920.0557417625545,927.9319554954612,960.5217455858658,1068.336833280248,1123.541417812667,1118.706246449722,1000.6563675201255,951.4692413202372,948.6738920492099,956.4625946155338,963.6467893107501,968.7340128271428,978.8049682879365,992.6412595819143,1003.7689063769552,999.0288308901911,986.836318540021,984.6182888013714,986.33663047969,992.7038497766388,977.3847426518793,973.2812906828487,972.1145774957372,995.2614454714793,1002.0637111574736,1014.5800008451959,1009.3736861055365,1006.2733727136168,1007.8912656247466,1009.9691000245901,1022.742528730512,1026.4846484719858,1029.2214514344491,1035.0961893463952,1037.5311500759644,1042.9196609441226,1040.6045656853062,1047.9740861009275,1053.2552046877024,1060.4355456487813,1055.4567544003025,1055.5470241664248,1052.9609766589351,1056.118690119682,1063.1170212014933,1068.5466556001777,1075.3985984617896,1076.2217735612921,1077.6942050275907,1080.5976518014377,1084.1256186526052,1083.2681313189694,1105.180551161297,1102.7933957870478,1106.099765648956,1079.5382425656962,1085.802454040824,1092.6053216767493,1111.8743122044154,1126.227266089104,1132.4756739485551,1135.2744501176708,1144.5235541945583,1169.2796518708926,1182.5884153787695,1188.6050720334167,1183.6602241671685,1189.8323246071195,1203.6504787331403,1209.1205933914716,1233.6922771470247,1245.0122033524392,1270.6785796927575,1271.811876053656,1283.3082043128547,1281.925443601314,1287.9728865323862,1279.734394952621,1298.4504830687547,1302.045963534999,1334.014669742345,1336.8334362106825,1332.5406392027287,1322.3094287519293,1326.218291761149
47401,63,Riverside,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,1402.4185429199813,1404.0495989806043,1425.0555215085212,1425.073453079928,1434.9858544398069,1432.5054110411356,1445.1912144464852,1453.8147207777458,1453.2857991399862,1451.360478399256,1463.1864450713724,1475.4344678667512,1481.948455033898,1478.0950034146938,1487.6160871589684,1498.9577527375372,1509.0972912489608,1517.227416397827,1536.3971955642423,1542.9301321090963,1538.8107361763762,1519.3730033612428,1522.8192800778957,1539.4722687415833,1557.3240616171456,1575.1761908314245,1576.7491397418164,1598.8522244801925,1604.2472163864902,1625.277457199005,1634.9900973915207,1638.5314451229917,1632.5264735973979,1628.3175868162982,1638.4030728479177,1654.157110195022,1654.924752763221,1661.8463466659045,1666.5211124218717,1688.114600235639,1700.7391096361068,1716.309069726011,1721.7213629756309,1732.909670892634,1740.7534827406027,1757.6843167216578,1749.6806895541731,1749.5800409992896,1743.8988678565315,1757.2459834258814,1764.4803223963177,1775.4364275751288,1778.0887093365693,1784.4171550722365,1790.8844763362324,1798.4049716146046,1806.4764281787593,1800.928332093796,1811.748405144437,1812.2504080854999,1826.6862910440839,1829.3838825490993,1833.5640706005127,1834.2338589102694,1851.151178869298,1865.8532815710062,1884.9200471775837,1893.0298349693044,1917.759167375268,1940.2939022471433,1969.397442143517,1966.9173231219413,1993.5374090782748,2016.7207811748985,2085.163055245669,2123.0110035098814,2172.121561529093,2249.3186669714996,2326.0867817987723,2384.5782931874314,2389.7493246582635,2350.2648372734316,2335.314644422502,2329.627422803524,2372.131457015594,2388.482930726538,2431.229141728881,2449.232772599236,2473.1778117716767,2461.184173261508,2465.4469621240696,2486.140366705941,2487.2316515540533,2456.745267051709,2419.53734448344,2404.25814517753,2431.341700589117,2451.3489165954793
16764,64,Anaheim,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1760.906951581439,1787.8049105535642,1787.217090493037,1760.8205617429371,1761.1334520834519,1790.8324635906376,1849.051654491369,1829.2805981082759,1824.1863160859605,1841.1595667375614,1866.7363808052448,1869.5997066804875,1862.5633246361047,1874.7423029241734,1887.2605169748517,1893.7266600320777,1913.1014124090864,1921.7889625470455,1928.966495652028,1933.2849973264047,1940.438451451147,1954.3809070503507,1949.2388977229089,1964.4132703134742,1957.637633041483,1990.297743308285,2001.6863034095798,2035.6625221787083,2046.489975888732,2038.2247906959599,2021.7731221546323,2015.64389818353,2019.5996706531566,2026.0765405730565,2023.601024639221,2025.4426379195554,2033.3940161906237,2041.2168003935235,2057.708025886077,2073.5815726349233,2094.4287811770455,2124.1288817985483,2128.282941666593,2131.148341439961,2141.4788988872683,2142.878031068475,2150.298213269862,2133.8990223516075,2173.23899676448,2184.775879906321,2187.6140571399965,2167.0551638394722,2162.3380070687567,2172.734101946848,2175.7502616106067,2173.3952220725882,2171.88648537425,2170.124956291546,2188.2418236015365,2204.201594964412,2212.6317272924625,2193.083974874085,2181.470145775753,2171.3835175813547,2182.6667811174325,2182.8469871096854,2200.5383437358137,2215.0200360729036,2224.9905456830556,2220.060239638373,2228.9053517192096,2230.1614457151077,2250.963677347303,2263.209621415584,2297.34148998185,2322.7636932449914,2371.854875677366,2439.083484368802,2500.4052317852515,2520.7176598884403,2543.3423872633925,2568.8473326066237,2589.053731766041,2596.1942401713536,2612.4607463641664,2643.668708786101,2663.6358403911304,2679.8937329566697,2708.494960407563,2728.1393235181954,2732.002388901413,2712.0729404817416,2704.9453002407577,2699.7873787618555,2707.0674535765957,2720.787495526213,2727.861141039365,2730.101342329046
48215,65,Vancouver,city,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,1070.4361748462234,1085.374643045084,1100.2174718516444,1113.8762591999077,1128.5916890325047,1136.6264787387358,1145.4300416424578,1149.729775988576,1140.8391131326935,1134.625801528163,1132.4480435849293,1149.7909394976766,1169.7761290165834,1187.6241913946246,1204.8194175167293,1209.2955877332497,1204.0681909042735,1214.73603510064,1226.4767747450037,1236.4445501843993,1224.0261323385678,1216.4831076005203,1224.0334104101573,1232.8019386793296,1245.7910024187559,1262.410980861671,1275.5258709449597,1287.592762173389,1294.1913617948142,1302.701940872431,1303.3703090658028,1301.55188674271,1298.9340102885078,1296.621629703132,1299.6672769085226,1299.5474514179882,1307.3023713966436,1305.9416876769742,1314.2884419947336,1322.6923664103185,1338.0511941831783,1345.0419617968134,1351.1529554454796,1345.1135153703435,1343.7629250665661,1340.017887945582,1343.5021784743797,1349.8620256411225,1360.4373511300714,1370.9162177841954,1373.89038464762,1383.165464297299,1393.0282563586861,1400.6816138635174,1401.6206521714832,1394.9108316121767,1391.1714165803064,1386.9243264945176,1384.8243804569333,1390.0133083271014,1394.9643649968796,1399.1950569293672,1396.1853683318548,1403.7189688242208,1415.3256264541383,1434.1406048149533,1445.2527399973594,1458.1650027077621,1467.1127226596207,1471.411302875963,1477.0892855956254,1487.120433986454,1499.7537900215787,1524.9177719659335,1548.8948908230525,1582.9512790415786,1623.9983993559651,1659.2398861509123,1679.662987870598,1677.61402505569,1681.1799217215353,1687.9425569912114,1691.1793418442599,1690.021988213266,1699.1242466726424,1723.123661980795,1751.3113345996483,1787.6617652333641,1809.0089292339494,1832.40222484221,1832.9197028117992,1831.7389366941964,1820.3687261168488,1820.4349596448533,1828.6156372228709,1834.1778189280121,1837.3918758879813,1843.7338620094654
7266,67,Stockton,city,CA,CA,"Stockton, CA",San Joaquin County,994.0325707692149,1007.795729455372,1019.8773572470501,1024.3035600423634,1021.9635544807045,1032.4953187132555,1043.248574998477,1064.2078419521242,1065.781126316231,1061.7963520917165,1058.498814583939,1073.984065218337,1088.6927100972161,1098.9359347583488,1102.9993786757002,1118.2583112737439,1133.350115529495,1134.83662677077,1140.801723050909,1144.3445053321486,1162.7167393194911,1173.299467278598,1188.2080892655465,1193.9967761683777,1202.081856639271,1207.268509613795,1209.2343871522428,1215.565019762863,1231.5442890052245,1255.6652759543838,1269.4783496000625,1262.910805264075,1259.2989310593719,1260.9996432902012,1270.2833422242015,1293.4030791982163,1305.7430343741248,1320.7577817089045,1318.3278334707293,1331.4578808776982,1337.979121192584,1338.7833884349,1340.2366578721676,1352.658426797119,1377.985134022371,1381.2177135879438,1372.0178816617038,1360.9727202390634,1380.539632244531,1406.1250869525768,1412.891917527143,1414.3094925278178,1424.1200637749428,1448.7919190054702,1466.2395291611906,1482.256666708885,1479.7707471297983,1487.8485432685204,1508.042921596513,1533.2041218059458,1531.0650870133059,1513.2468265000514,1506.3360383196828,1515.8184606337138,1540.2417094849154,1555.6695620495088,1581.1455792772877,1585.9461151901587,1597.4861925075006,1621.1633317572382,1643.7836383363021,1671.662423041039,1680.7287914189542,1704.2465361882576,1768.3958410497767,1816.802952062518,1870.6094465154165,1878.322140574436,1882.5564764898013,1864.2017208304592,1856.0149077210262,1875.060044201576,1902.0557835468535,1921.436579910728,1937.9908844788124,1964.302046513463,1980.3840222479075,1995.8520136822126,1998.8532605066162,2007.958354752381,2009.7867985368482,2005.2710171508475,1983.3534904008213,1943.5855530792892,1930.5991846883367,1955.6497610841623,1988.537817840668,1989.537292277615
12562,68,Marietta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1092.814065071547,1096.7417596522437,1107.2794816535963,1113.5303810198436,1122.8746435084552,1125.2608075903938,1132.2490801633328,1129.115326233968,1126.683839433048,1131.003113591865,1136.3004295968715,1146.764041638376,1168.4556791151765,1178.4669497662182,1189.0806285079295,1174.494124927039,1181.6664835565662,1176.6186541970774,1184.9908132774963,1184.3635961169905,1178.5589425280489,1180.3887264679868,1189.4728271148322,1212.028164586962,1222.3442170631643,1231.8199604336621,1241.1901062868353,1248.9931907424675,1256.6366364580645,1263.69096544924,1269.7051180130834,1262.1802555656993,1264.9237310042072,1264.9362759809742,1279.006564799624,1280.375483620607,1295.2673874704462,1303.0806045321092,1317.315872020562,1316.1553341230438,1314.7654005481545,1315.6610633213184,1318.8084251305881,1324.4638112514374,1321.285252549074,1323.9319167917859,1331.7832419182075,1350.4009559531778,1361.7557784067642,1369.6843607900814,1372.2209135305138,1381.2922343136333,1390.8017890634717,1402.025264477997,1397.2242803619092,1397.0187213375248,1388.964381399925,1395.2347638703184,1396.7926564708534,1422.5285945815494,1439.5705183952084,1445.8804030168337,1432.5852087071698,1437.1941570480562,1448.1850179103944,1472.362186856545,1481.6744908101534,1498.3311539589313,1499.4808886427827,1509.1820434541671,1520.617582097641,1541.4408822161463,1563.331272182199,1582.113576602037,1615.260472891165,1657.4579220801213,1715.479669023519,1768.6979257823346,1793.4236488589297,1815.3528287400488,1816.9182368815182,1838.5374741815665,1835.3592544418354,1850.364887601723,1859.0981858516552,1868.4024231991118,1868.310606983944,1901.8376306439418,1933.3143456380174,1951.9859421943165,1945.3841067386097,1934.4904643310565,1929.1445535823993,1910.757771201862,1907.2942721789825,1911.7973176285147,1933.7586686594495,1941.132265180541
4174,69,Columbia,city,SC,SC,"Columbia, SC",Richland County,863.5238030747407,870.911376237832,885.6564280251596,890.345622951384,899.320294270873,903.2827254500323,900.5365795976053,893.1057747161675,891.5481491448119,882.1858989148955,888.2241940865546,878.986390074635,897.8888796850769,899.908518921866,916.8409887542654,915.6743820823385,920.5961419179447,921.9680919399626,920.32189826947,920.8556069556493,920.7521427547442,923.17460918874,917.6893059966449,919.3723071407893,927.6964477389836,935.1417432590947,941.0590472751096,944.6263397960676,943.9410423512461,949.5235885170702,946.0835062855848,952.440718934748,947.9604508472343,950.2991662666647,945.7472276799633,952.4798838969775,961.9373778778233,976.7211943415416,982.3284693664692,982.6860524130739,983.3000571620446,983.7829705068164,986.2203308292941,983.1023461714561,983.4560392136343,984.7379986460019,992.988965802958,1000.6764462787947,1012.054334671383,1018.6650307288979,1022.0193231520053,1023.8413260616661,1029.2257592615103,1032.5580619868983,1022.6615848111625,1017.5774990434902,1014.1001065004887,1018.3949920662039,1022.4536635779558,1028.6919765434595,1041.8894381247314,1042.4719160816671,1050.5227260161496,1055.5632996832119,1069.385815698742,1068.3011214321627,1068.236373707498,1066.703689330055,1072.393110997365,1074.1981695859436,1083.70884040396,1091.5168785261283,1111.1372763206195,1119.7984588849904,1138.7429060254929,1158.3922641825295,1187.6593626733006,1207.6541387060183,1223.880187187297,1233.0302800503785,1252.0743648650368,1255.6865417978286,1252.2677130926986,1245.328976085377,1257.563737304406,1273.293599864384,1297.2387637519896,1304.3789475108,1331.1789039650305,1331.079730982724,1340.9571000813123,1331.1480041805196,1337.367121978573,1337.0822360083102,1336.5294254750281,1344.2054734136043,1355.540914925706,1375.4316111694034
11722,70,Greensboro,city,NC,NC,"Greensboro-High Point, NC",Guilford County,845.0902293497433,853.9737977308973,858.5745167091745,862.5227762995719,864.580647785351,864.1545144013448,865.3548160079895,862.4558341037126,862.4557208809932,863.2251366603618,867.0659759384936,869.3057311661615,868.7839799103284,869.4926657064261,871.9907732267993,870.1798981306537,873.8263822478734,878.5926769962839,891.1093269924335,878.3787743571756,880.4543398658841,877.0640312712034,893.6057289057666,891.8761254269566,893.718615335047,897.386907159215,907.7938103484319,916.3525520782911,917.8411580963145,914.1721220757647,915.7420653707779,915.0151337241552,909.5735831286485,907.311713985864,910.3099537489109,928.9540763837448,936.7897558390599,947.1320811344738,942.8246554464382,946.1913250055018,948.5942079022518,958.2482982367399,957.5095507237294,957.3584682628268,954.352802304885,961.5478340755918,966.1120385396507,973.71388820293,974.5995677464105,981.2402351070755,989.8148565682496,1003.1509260007936,1006.0726049994187,1006.030604357346,1001.4050129647129,1004.8924521172205,1011.3950000908115,1015.5397825574512,1021.0902792487921,1022.5327653378737,1028.400385461145,1033.1484747132852,1042.068922967506,1053.1488390483473,1059.6259770210663,1060.0903193669183,1051.4669744981388,1061.6243733890283,1074.8002973446928,1097.365958174757,1100.7462989085104,1116.1053367421382,1123.1784426065672,1133.5927828792655,1139.0556843893664,1157.2300824694307,1179.7373301416408,1195.8373636652143,1216.7106908129213,1232.5418433729571,1256.8541322441674,1265.545117026176,1275.1436554074915,1282.4396161566174,1298.4478748618817,1315.5516180170032,1333.0909050429416,1353.346537781801,1371.184297954187,1372.4419133257245,1376.8435773879455,1370.532254587566,1387.7940818590423,1386.9450446389533,1397.5388354866848,1395.0065633290974,1398.9769874485576,1412.0131589425066
18170,71,Fort Wayne,city,IN,IN,"Fort Wayne, IN",Allen County,715.7879315085441,721.2093313467277,729.2635378932467,735.1333968909547,738.0331283790308,740.9894010774851,740.1330749188346,739.270189954163,734.3441583439811,734.3831428626168,738.5961312566383,744.2207217001035,746.5481979274363,749.6676859297893,750.836572548378,756.0936141169619,757.9253932327629,761.6096145862913,763.9174985676863,761.0361457113817,759.0524707377102,755.5849249312582,753.18598982403,754.3378799613148,759.0221104644145,765.323365559218,770.1117799258523,773.9815571177043,780.6160417853881,787.4060809585532,788.5237670714081,791.2289511572732,788.1411148098904,787.9083810521436,789.3853639204234,796.0607544097471,800.321650745372,802.5960035951039,802.1797299933812,809.3697465366761,813.3880288687182,817.760101288393,819.948767489798,821.1077715980812,821.4130367629897,820.277047330506,822.3433022643521,825.0738807500348,826.9026428699411,830.2442721791614,833.8862500031975,841.4815992718268,843.4707556694026,850.0615799097416,857.0140872971342,865.7426042956179,864.0544957260065,859.1767015155659,852.1341090249655,856.8057029738361,859.3921423488631,866.248512478067,868.9044224621684,869.565961513353,875.687138508466,887.8788657276208,896.6255496537597,904.0021872805185,899.2617941228253,898.0110865600567,891.954896286633,896.9898173924722,903.8613428710055,922.6790353794728,944.2274801745933,969.1080352549261,984.3632716775945,1000.025029246777,1011.7126560201144,1029.0229610471026,1037.2814873406091,1049.2863607020383,1050.8605841621988,1058.440908229845,1068.5228393415755,1091.3252981806115,1111.7760761108334,1121.2969988857385,1118.4689489287427,1118.5769576907824,1127.0890654947182,1126.6476133345293,1124.791219392215,1124.8518558108492,1128.961435419595,1130.1113312153518,1120.365047818408,1129.843045843046
